Symbol	N01_AM_Naive_01	N02_AM_Naive_02	N03_AM_Naive_03	N04_AM_Naive_04	R01_AM_Allo_02H_01	R02_AM_Allo_02H_02	R03_AM_Allo_02H_03	R04_AM_Allo_02H_04	R05_AM_Allo_24H_01	R06_AM_Allo_24H_02	R07_AM_Allo_24H_03	R08_AM_Allo_24H_04
ENSMUSG00000097800	0	0.062307558	0	0	0	0	0.114999661	0.136430527	0	0.045588427	0	0
ENSMUSG00000097801	0	0.049013019	0	0	0.075596739	0	0	0	0	0	0	0
ENSMUSG00000097803	0	0	0	0	0	0	0	0.367201311	0.443338333	0	0	0.291319105
ENSMUSG00000097804	0	0.079215137	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097805	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097806	0.099594501	0.055238939	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097807	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097810	38.63393552	44.49353051	38.75423595	32.57773373	42.94385686	45.81171682	42.8236833	34.36749932	47.26639163	47.93297505	50.21392034	51.21162873
ENSMUSG00000097811	5.59217737	6.884951486	5.85018563	6.809167449	7.727846038	9.403189857	9.373280481	5.97049483	8.15454962	8.628583252	7.376416915	5.802446702
ENSMUSG00000097812	0	0	0	0	0	0.312763417	0	0	0.089911118	0.099537192	0.113238497	0
ENSMUSG00000097814	0.02564564	0	0	0	0.021938914	0	0.026253024	0.062290861	0	0	0	0
ENSMUSG00000097815	86.95291478	88.37464921	85.02795051	100.5947942	124.5949778	139.0492012	134.3382756	100.5981312	93.41306732	110.1927803	83.28043792	91.67805409
ENSMUSG00000097816	4.16610968	4.966247486	4.555345597	4.145846191	4.131351472	7.400261844	8.381032727	5.386779633	3.677323756	5.029903759	3.751053606	3.834258681
ENSMUSG00000097817	0.10279125	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097818	1.184240858	1.138497547	0.649519066	0.908871557	0.945536718	1.006707247	1.050649681	1.24644445	1.099725365	1.21746428	1.676637499	1.293133141
ENSMUSG00000097819	0.538801528	0.386734171	0.521498442	0.957773762	2.141946254	1.347141006	1.492462844	1.424171909	0.348540312	0.334408336	0.321910498	0.702349491
ENSMUSG00000097820	0.722587642	0.610704588	0.566166741	1.138840268	0.588711896	0.497259754	0.73970121	0.585032597	0.706335649	0.530613972	0.571881829	1.060881198
ENSMUSG00000097821	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097822	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097823	0.838503668	0.620088494	0.492742535	0.703858735	0.478206295	0.237600235	0.286120853	0.424301453	1.383150202	0.453698719	0.451631597	1.144506283
ENSMUSG00000097824	0	0	0	0	0.049368124	0	0	0	0	0	0	0
ENSMUSG00000097825	0.019611372	0	0	0	0	0	0.020075842	0	0.014377714	0	0	0
ENSMUSG00000097827	0	0	0	0	0.0420654	0.083601986	0.100674444	0	0.036050003	0	0	0
ENSMUSG00000097828	0.544461732	0.584476275	0.78439415	0.353832276	0.465767243	0.627073014	0.57533586	0.554574388	0.901333611	1.268672478	1.005448692	0.829177074
ENSMUSG00000097831	0.054974431	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097832	0.229980693	0.170074845	0.360392045	0.110314821	0.196740132	0.391006996	0.156951661	0.18620053	0.112404055	0.248876539	0.283134422	0
ENSMUSG00000097833	0.228287394	0	0.536607835	0.492761688	0.488228942	0.194064048	0.116847045	0.277244363	0.167364672	0.092641543	0.316180985	0.109975887
ENSMUSG00000097834	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097835	0.651502134	0.180674065	0.382852008	1.406276908	0.83600463	0.83074982	0.333466066	0.989023588	0.716455071	0.660966884	0.601559237	0.47078503
ENSMUSG00000097836	0.049612534	0	0	0.071392922	0	0	0	0	0	0	0.022904667	0
ENSMUSG00000097837	0	0	0	0.037939907	0	0	0	0	0	0	0	0
ENSMUSG00000097838	0.029629169	0.065733905	0.03482287	0.127909992	0	0.025187359	0	0	0	0.024047688	0	0
ENSMUSG00000097839	3.263745139	4.223796567	3.622744759	4.696561156	1.861343641	1.849643938	3.71226976	3.303054855	4.386716137	4.414879281	2.678713541	4.542162002
ENSMUSG00000097840	0	0	0	0	0.150317164	0.298744655	0.089937911	0	0	0	0	0
ENSMUSG00000097841	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097842	0	0.225701114	0.298915774	0.146395419	0.304602433	0.2594467	0.260357174	0.185325762	0.484795922	0.247707321	0.751478027	0.294056332
ENSMUSG00000097843	0	0	0.050288051	0	0	0	0	0	0	0	0	0
ENSMUSG00000097845	1.371928267	1.014565547	2.096137844	1.250338184	1.799573387	1.943762988	1.872560852	1.610604624	1.87750039	1.039254769	1.773462449	0.969344988
ENSMUSG00000097847	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097848	0	0	0	0	0	0	0	0	0.048373538	0	0	0
ENSMUSG00000097849	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097850	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097851	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097852	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097853	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097854	69.40897996	64.16148119	67.0420883	59.12448655	59.71810848	62.05555412	64.11089875	59.10266154	61.12157818	58.60016433	60.40499034	61.87822235
ENSMUSG00000097855	7.602302627	7.979668367	6.893331958	6.528583034	2.884614213	4.169429261	4.958112296	4.591501563	8.70482823	7.248322297	8.831015038	7.876036934
ENSMUSG00000097857	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097858	0.036732511	0.081493052	0	0	0	0.031225814	0.037602474	0	0.05385952	0	0.033916668	0
ENSMUSG00000097859	0.384186277	0.177570399	0.338647749	0.73713041	0.164328705	0.299375628	0.753796708	0.233288132	0.117357937	0.129922525	0.088683824	0.12338607
ENSMUSG00000097860	11.34493542	11.41663602	11.53714861	10.99769885	13.39547344	15.07263627	14.29101853	13.28287933	12.57560243	11.71651187	11.88659125	11.02886958
ENSMUSG00000097861	0.947392686	0.989101941	0.916968094	0.561361844	1.859290688	0.994863633	0.855732772	0.947523383	1.103130087	1.040310035	1.183508823	0.966493974
ENSMUSG00000097862	0.306930676	0.136188442	0.072146518	0.088335249	0	0	0.062839988	0.07455059	0	0	0	0.0591447
ENSMUSG00000097863	0	0.214109503	0	0	0	0.164081317	0	0.234410345	0	0	0.356441721	0
ENSMUSG00000097864	2.696803495	2.337110777	2.476192565	1.212727059	2.162828879	2.435798707	1.897963272	2.354008108	3.70708406	3.830374137	2.723515968	3.166718579
ENSMUSG00000097867	2.411330106	2.281475002	1.750419443	2.245247265	1.274085658	1.567524198	1.669826644	1.981008695	1.351863863	1.899527286	1.178725866	1.844960424
ENSMUSG00000097868	0	0.142176435	0.75318687	0	0.65787061	0.108955914	0.918441487	0.466970777	0.563794408	0.104025904	0.473380324	0
ENSMUSG00000097869	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097870	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097871	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097872	0	0	0	0.071596009	0.021281227	0.063442382	0.178262057	0.090635247	0	0.020190586	0	0
ENSMUSG00000097873	0	0.034885338	0	0.045255015	0	0.106936537	0	0	0	0	0	0
ENSMUSG00000097874	0.734057287	1.323193275	0.862730272	1.056315611	0.784949195	1.092021421	0.563581874	0.334304341	1.681751546	1.414970591	1.270848509	1.50291503
ENSMUSG00000097875	0	0	0.049123291	0	0	0.071061688	0	0	0	0	0	0
ENSMUSG00000097876	5.99393287	6.064409788	5.728583986	5.213110322	7.268784169	6.943130402	6.540455809	7.99928696	4.249472411	4.490592159	4.074814496	7.044318764
ENSMUSG00000097877	0	0.0431442	0	0	0.016636197	0	0	0	0	0.015783609	0.017956224	0.018736911
ENSMUSG00000097878	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097879	2.129818358	2.469947297	1.782549386	1.671725146	1.65634752	2.029988159	2.807911111	1.645995772	1.395829915	1.597652454	1.608995938	2.269692537
ENSMUSG00000097881	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097882	0.141622077	0.039274524	0.166447027	0.101897777	0.151440681	0.120391026	0	0.128995042	0.285525902	0.201151305	0.294222604	0.13645093
ENSMUSG00000097883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097884	0.102374716	0.113561907	0	0.147318217	0.087577853	0.087027371	0	0.062164652	0	0	0.094526868	0.049318318
ENSMUSG00000097885	0.766136097	0.518205529	0.614929294	0.591573203	0.559489182	0.397123175	0.382576124	0.658113592	0.424683729	0.333655735	0.638390403	0.396086726
ENSMUSG00000097886	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097887	65.75119516	65.29630768	62.70639646	57.48355648	54.59803525	53.63033634	58.37784086	51.85902844	43.42423769	47.02987599	57.82791862	49.72473572
ENSMUSG00000097888	0	0	0	0	0	0	0	0	0	0	0.060712601	0
ENSMUSG00000097889	25.72482331	27.77414682	25.42491951	26.14750037	25.1154897	21.50344924	19.27455683	25.33384046	21.94351787	18.97442441	19.65749626	19.29906584
ENSMUSG00000097890	0	0	0	0	0	0.08053658	0	0	0	0.076892481	0	0.045639993
ENSMUSG00000097891	0	0	0	0	0.650971923	0.388128095	0.31159212	0.554488727	0.111576448	0	0	0.146634516
ENSMUSG00000097892	0.310790384	0.068950518	0.365268865	0.08944608	0.106347955	0	0	0.226464231	0.091140084	0.1513466	0.229572634	0
ENSMUSG00000097893	2.811071935	2.760424348	2.112281589	2.254679339	2.306213825	2.996861786	1.957744534	1.734940608	1.908852766	2.075816466	2.467929079	1.820419672
ENSMUSG00000097895	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097896	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097897	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097898	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097899	0	0.149774938	0.158688065	0	0	0.114778974	0	0	0	0	0.124669937	0
ENSMUSG00000097900	0	0	0.138605136	0	0	0.100253004	0	0	0	0	0.108892206	0
ENSMUSG00000097901	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097902	0	0.193026272	0.068171097	0.41733898	0.347340019	0.29584866	0.415641632	0.281770802	0.042524289	0.047077029	0.160671562	0.167657118
ENSMUSG00000097903	5.525828258	5.225295515	5.749186409	3.389258077	6.509511745	5.929545795	5.47123487	4.29054982	4.051158568	4.264316067	3.596653176	3.840305403
ENSMUSG00000097904	0.248089738	0.20640016	0.36447177	0.267752668	0.742811169	0.579968823	0.380948141	0.753233458	0.181882393	0.453048987	0.458143314	0.478062122
ENSMUSG00000097906	0.357132322	0.396158631	0.279822724	0.685222535	12.627901	9.613790677	15.96412049	8.240689526	0.436374904	0.676331768	1.209102571	0.917578921
ENSMUSG00000097907	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097908	0.701231287	0.486162288	0.377735507	0.504539338	0.549888079	0.322891453	0.343964548	0.408064371	0.835403921	0.995985873	0.984703462	0.647475617
ENSMUSG00000097910	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097911	0.455874768	0.535437895	0.520026722	0.656008247	0.516155707	0.330542868	0.617653563	0.472221146	0.285066705	0.359115726	0.334266582	0.400473581
ENSMUSG00000097912	0.191231493	0	0	0	0.163591598	0	0	0.348362556	0.350494561	0.232811548	0.088286028	0.184248921
ENSMUSG00000097913	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097914	0.249587535	0.55372337	0.293337762	1.077476709	0.854052296	0.424342023	0.510997396	0.757780971	0.457451189	0.303856126	0.576136591	0.240474168
ENSMUSG00000097915	0	0.090596622	0.095988039	0.235052989	0.209601735	0.34714043	0.083606075	0.396746244	0.119752308	0	0	0
ENSMUSG00000097917	0	0	0.158688065	0	0	0	0	0.163975882	0	0	0	0
ENSMUSG00000097918	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097919	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097920	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097921	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097922	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097923	0	0	0	0	0	0	0	0	0	0.042248616	0.048064142	0
ENSMUSG00000097924	0	0	0	0.054514122	0	0.032203897	0	0	0	0	0	0
ENSMUSG00000097925	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097926	0.050935091	0.056501119	0.059863508	0	0	0.043299236	0.052141423	0.061858285	0	0	0	0.049075261
ENSMUSG00000097927	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097928	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097929	0	0	0	0	0	0	0	0.022420866	0	0	0	0.017787591
ENSMUSG00000097930	0	0	0	0	0	0	0.056660008	0.067218935	0	0	0	0.053328132
ENSMUSG00000097931	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097932	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097933	0.217791422	0	0.255968105	0.313403985	0.372625307	0	0.222949534	0	0.159669744	0	0	0
ENSMUSG00000097934	0	0	0	0	0	0	0.207820816	0	0	0	0	0
ENSMUSG00000097935	0	0	0	0.325242307	0	0.096067491	0	0	0.082850504	0.091720653	0.208692022	0
ENSMUSG00000097936	0	0	0	0	0	0	0	0	0	0	0	0.108558953
ENSMUSG00000097937	0	0	0	0	0	0	0	0	0	0.09162957	0	0
ENSMUSG00000097938	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097940	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097941	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097942	0	0.262183987	0	0	0.202193774	0	0	0	0.173279847	0	0	0.227725538
ENSMUSG00000097943	0	0	0	0	0	0	0	0	0.084189502	0	0	0
ENSMUSG00000097944	1.517133359	1.085755467	1.207887373	0.633823471	0.083732419	0.4576336	1.001977245	0.534915728	0.717585937	0.67525037	1.084515749	0.707292189
ENSMUSG00000097945	0	0	0	0	0	0	0.174482244	0	0	0	0	0
ENSMUSG00000097946	0.114373363	0	0.134421882	0	0	0.097227259	0	0	0	0.092827945	0.105605721	0
ENSMUSG00000097947	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097948	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097949	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097950	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097951	0	0	0	0	0	0	0	0	0	0.092270977	0	0
ENSMUSG00000097952	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097953	0	0	0	0	0.237787788	0	0	0	0	0	0	0
ENSMUSG00000097954	0.340380606	0	0	0.16327034	0.097061083	0	0.232294725	0.137792109	0.332724976	0.55252082	0.209525123	0.327952047
ENSMUSG00000097955	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097956	0	0.207418581	0	0	0.159959219	0.158953776	0.191413909	0.227085021	0.548339517	0	0.345302917	0
ENSMUSG00000097957	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097958	0	0	0	0.165751652	0	0	0	0	0	0	0	0
ENSMUSG00000097959	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097960	0	0	0	0.065727955	0	0	0	0	0	0	0	0
ENSMUSG00000097961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097962	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097963	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097964	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097965	0	0	0	0.162459663	0	0	0	0	0.082768229	0	0	0
ENSMUSG00000097966	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097967	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097968	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097969	0.170445461	0.189071211	0.40064573	0.245272684	0.291619806	0.144893397	0	0	0	0	0.157379441	0.164221865
ENSMUSG00000097970	0	0	0	0	0	0	0	0	0.208891245	0	0	0.274526275
ENSMUSG00000097971	13.24273531	9.703118317	11.64917065	14.14618093	16.47176058	19.93654448	28.24937362	21.24624336	14.37438475	12.13282022	11.05232549	12.28953033
ENSMUSG00000097972	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097973	0	0	0	0.16491621	0.098039521	0.097423282	0	0	0.084019765	0	0.105818636	0.110419338
ENSMUSG00000097974	1.79521472	2.285201871	1.936955642	1.990435768	5.740146724	9.656884225	9.038026687	4.11022125	2.006556411	2.53189841	3.043456829	2.580319574
ENSMUSG00000097975	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097976	0.15616363	0	0	0.224720989	0	0	0	0	0	0	0	0
ENSMUSG00000097977	0	0.125109621	0	0	0	0	0	0	0	0	0.104138975	0
ENSMUSG00000097978	0.234406438	0	0	0	0	0	0	0	0	0	0	0.112923695
ENSMUSG00000097979	0.052150056	0.115697704	0.061291445	0.07504444	0.044612479	0	0	0	0.114698541	0.126978409	0.144457	0
ENSMUSG00000097980	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097981	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097982	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097983	0.10605142	0	0.249282371	0	0	0.180305776	0	0.12879449	0.155499266	0	0	0
ENSMUSG00000097984	0	0	0	0	0	0	0	0	0	0.09631626	0.109574203	0
ENSMUSG00000097985	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097986	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097987	0	0	0	0	0.227763947	0	0.27255189	0	0	0.216091281	0	0
ENSMUSG00000097988	0.496992885	0	0.146027706	0.536383214	0.318869525	0.105621744	0.127190882	0.150893653	0.455451402	0.504212989	0.803065145	0.119711458
ENSMUSG00000097989	0.226468371	0.502432261	0.133083019	0.4888353	0.484338672	0.481294302	0.231831986	0.687588112	0.581108811	0.551420181	0.522769357	0
ENSMUSG00000097990	1.315727998	1.641944995	0.869828685	1.242507951	0.492431419	0.629146518	1.010167004	1.248351654	1.175608195	1.001131757	0.987079298	1.307301071
ENSMUSG00000097991	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097992	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097993	0.121768096	0.27014907	0.260205162	0.350450961	0.246215709	0.169385601	0.113320017	0.161325445	0.235353514	0.224612894	0.143097295	0.213312529
ENSMUSG00000097994	2.864401866	3.067848767	4.991711629	4.264036845	11.15350747	8.900306646	7.987830496	7.557136972	3.186181313	2.805807293	4.651239297	4.94862828
ENSMUSG00000097995	0.819859055	0.606300469	0.642381494	0.786523463	1.168932755	0.464634114	1.119035163	0.331893493	0.801419294	0.887220932	1.009346989	1.053230612
ENSMUSG00000097996	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097997	0.693214161	0.768966448	1.42577356	0.997541953	0.889529316	1.767876142	1.241856096	0.631407132	0.508217113	0.421970931	1.120128976	0.834877924
ENSMUSG00000097998	0.281403768	0	0.330731066	0	0.481461412	0.239217564	0	0	0.206305957	0.456787015	0	0
ENSMUSG00000097999	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098000	0	0	0.149792994	0.183404574	0.109030499	0	0.130470467	0.154784409	0	0	0	0
ENSMUSG00000098001	0.024570374	0	0	0	0	0	0	0	0.018013315	0	0.022686857	0
ENSMUSG00000098002	0	0	0	0.161656996	0	0	0	0	0.082359295	0.182353709	0	0
ENSMUSG00000098003	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098004	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098005	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098006	0	0	0	0.322676292	0	0	0	0	0	0	0.103522768	0
ENSMUSG00000098007	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098008	0	0	0	0.119763456	0	0	0	0	0	0	0	0
ENSMUSG00000098009	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098010	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098011	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098012	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098013	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098014	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098015	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098016	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098017	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098019	0.229439197	0.1272558	0.13482881	0.165082624	0.098138451	0.29256477	0.117436586	0.139321587	0.67283638	0.837980618	0.635552494	0.331592282
ENSMUSG00000098020	0.672704866	1.243693269	1.054164503	1.936057755	1.150949174	0.381238248	0.688637024	0.816968597	0.821968507	0.181994037	0.828182145	0.86418922
ENSMUSG00000098021	0	0	0	0	0.626778981	0.41522619	0.375015006	0.296600844	0	0	0.563759865	0.117654118
ENSMUSG00000098022	0.032311247	0.044802649	0.037975089	0.0232481	0	0.006866839	0.024807373	0.009810125	0.035532588	0.019668391	0.044751494	0.031131443
ENSMUSG00000098023	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098024	0.9149869	0.253743456	1.075375057	0.98750632	0.391369035	0.777818074	1.404985798	0	1.677014218	0.371311779	0.84484577	0.881577333
ENSMUSG00000098025	0.338466458	0.166868009	0.044199587	0.216469574	0.064343503	0.159847661	0.26948647	0.045672409	0.110284627	0.091568948	0.034724475	0.036234199
ENSMUSG00000098026	0.358257739	0.39740703	0.561409037	0.171845462	0.510794145	1.116683669	0.733485233	1.160232714	0.350200028	0.678463066	0.551323986	0.230117613
ENSMUSG00000098027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098028	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098029	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098030	0	0	0	0	0	0	0.116263394	0	0	0	0	0
ENSMUSG00000098031	0	0.255802226	0	0.165919757	0	0	0	0	0	0	0.106462563	0
ENSMUSG00000098033	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098036	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098037	0	0	0	0	0	0	0	0	0	0	0	0.112459942
ENSMUSG00000098038	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098039	0.475181285	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098040	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098041	0.251123337	0.119385135	0.295142776	0.206496536	0.09206867	0.335463191	0.587590569	0.479250433	0.18410642	0.087350246	0.198748034	0.241953893
ENSMUSG00000098042	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098043	0.2878155	0	0	0	0.492431419	0.244668091	0.294632043	0.349538463	0.211006599	0	0	0
ENSMUSG00000098044	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098045	0	0	0	0.753902674	0	0	0	0	0	0	0.483742336	0
ENSMUSG00000098046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098047	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098048	0	0.125109621	0.265109823	0.162298492	0	0	0.115456009	0.136971918	0.082686118	0.274616003	0	0.10866665
ENSMUSG00000098050	15.47221192	14.55121125	18.57964937	15.64980018	9.207593396	8.006003199	8.493189957	10.89291463	11.8363465	10.28266311	14.07909646	11.99062543
ENSMUSG00000098051	0	0	0	0.146592187	0	0	0	0	0	0	0	0
ENSMUSG00000098052	0	0	0	0	0	0.096354831	0	0	0	0	0	0
ENSMUSG00000098053	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098054	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098055	0.27170019	0.473614023	0.319326547	0.446833405	0.199225412	0.32995526	0.556270126	0.518519844	0.483751899	0.252020422	0.28671106	0.373970583
ENSMUSG00000098056	0	0.127642204	0	0	0.098436443	0	0	0.139744628	0.084359926	0	0	0.22173276
ENSMUSG00000098057	0	0.252220995	0	0	0	0.096643896	0	0.138067693	0	0	0	0
ENSMUSG00000098058	0	0	0	0	0	0	0	0	0	0.12385366	0	0
ENSMUSG00000098059	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098060	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098061	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098062	1.306748533	1.863701934	0.877604931	1.343159937	0.958179362	0.79346384	1.146597606	1.133560697	0.821158686	0.909073665	0.172367959	0.899310211
ENSMUSG00000098064	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098065	0.047547939	0	0	0	0	0	0	0	0	0.038590956	0	0
ENSMUSG00000098066	6.549184301	6.519745071	6.315644351	6.76619298	7.039150749	5.85287995	8.251438013	5.302452018	4.92452624	5.996932034	4.341533874	5.339272468
ENSMUSG00000098067	0.237590642	0.131776904	0.139618966	0	0.101625084	0.302958921	0.121608837	0.865628169	0.087092588	0.096416904	0	0.114457663
ENSMUSG00000098068	0.740632719	0.20539169	0.870458311	0.799333291	0.1583961	0.157400482	0	0.224865949	0	0.150278464	0.341928622	0.178397368
ENSMUSG00000098069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098070	0	0	0	0	0.097450105	0.193675142	0	0	0	0	0	0
ENSMUSG00000098071	0	0	0	0	0	0	0	0	0	0	0	0.025025356
ENSMUSG00000098072	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098073	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098074	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098076	0.676709062	0.125109621	0.530219646	0.324596985	0.385933354	0.191753761	0.577280045	0.136971918	0.165372235	0.366154671	0.20827795	0.325999951
ENSMUSG00000098077	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098078	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098079	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098080	0	0	0.132686545	0.162459663	0	0	0	0	0.082768229	0	0	0
ENSMUSG00000098081	0.155310276	0	0	0	0.132862302	0	0	0	0	0	0	0
ENSMUSG00000098082	0	0	0	0	0	0	0.126913475	0	0	0	0	0
ENSMUSG00000098083	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098084	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098085	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098086	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098087	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098088	10.01221816	7.881906095	10.24890475	4.647638644	7.183623115	5.491130441	6.61248051	6.668041988	7.577055146	12.05813904	7.753620053	8.71308961
